"","user.time","Routines","numSteps"
"1",1.02399999999989,"runBMLGrid()",1000
"2",0.99599999999964,"runBMLGrid()",1000
"3",0.981999999999971,"runBMLGrid()",1000
"4",1.09099999999989,"runBMLGrid()",1000
"5",1.16800000000012,"runBMLGrid()",1000
"6",1.04099999999971,"runBMLGrid()",1000
"7",1.10100000000011,"runBMLGrid()",1000
"8",1.10299999999961,"runBMLGrid()",1000
"9",1.00900000000001,"runBMLGrid()",1000
"10",1.15200000000004,"runBMLGrid()",1000
"11",1.03099999999995,"runBMLGrid()",1000
"12",1.08300000000008,"runBMLGrid()",1000
"13",1.07900000000018,"runBMLGrid()",1000
"14",1.00200000000041,"runBMLGrid()",1000
"15",1.05899999999974,"runBMLGrid()",1000
"16",1.02599999999984,"runBMLGrid()",1000
"17",1.05500000000029,"runBMLGrid()",1000
"18",1.04600000000028,"runBMLGrid()",1000
"19",1.09099999999989,"runBMLGrid()",1000
"20",1.10199999999986,"runBMLGrid()",1000
"21",2.05000000000018,"runBMLGrid()",2000
"22",2.04800000000023,"runBMLGrid()",2000
"23",1.47899999999981,"runBMLGrid()",2000
"24",2.0659999999998,"runBMLGrid()",2000
"25",2.06100000000015,"runBMLGrid()",2000
"26",1.9670000000001,"runBMLGrid()",2000
"27",1.75,"runBMLGrid()",2000
"28",2.02300000000014,"runBMLGrid()",2000
"29",1.4380000000001,"runBMLGrid()",2000
"30",1.87599999999975,"runBMLGrid()",2000
"31",1.95300000000043,"runBMLGrid()",2000
"32",2.07299999999941,"runBMLGrid()",2000
"33",1.99200000000019,"runBMLGrid()",2000
"34",1.45400000000063,"runBMLGrid()",2000
"35",1.85199999999986,"runBMLGrid()",2000
"36",1.54600000000028,"runBMLGrid()",2000
"37",2.01800000000003,"runBMLGrid()",2000
"38",1.91899999999987,"runBMLGrid()",2000
"39",2.00900000000001,"runBMLGrid()",2000
"40",1.93100000000049,"runBMLGrid()",2000
"41",3.21099999999933,"runBMLGrid()",3000
"42",3.07899999999972,"runBMLGrid()",3000
"43",1.44700000000012,"runBMLGrid()",3000
"44",3.16800000000057,"runBMLGrid()",3000
"45",3.06700000000001,"runBMLGrid()",3000
"46",3.01600000000053,"runBMLGrid()",3000
"47",2.07200000000012,"runBMLGrid()",3000
"48",3.07399999999961,"runBMLGrid()",3000
"49",1.51199999999972,"runBMLGrid()",3000
"50",2.52199999999993,"runBMLGrid()",3000
"51",2.01400000000012,"runBMLGrid()",3000
"52",2.88900000000012,"runBMLGrid()",3000
"53",2.7480000000005,"runBMLGrid()",3000
"54",1.41200000000026,"runBMLGrid()",3000
