"","tag","rho","user.time"
"71","R",0.4,182.383999999998
"72","R",0.4,114.421000000002
"73","R",0.4,74.9650000000001
"74","R",0.4,106.525000000001
"75","R",0.4,111.768
"76","R",0.4,110.518
"77","R",0.4,84.9910000000018
"78","R",0.4,113.195
"79","R",0.4,109.509999999998
"80","R",0.4,102.207999999999
"81","R",0.5,52.9459999999999
"82","R",0.5,54.5060000000012
"83","R",0.5,68.9300000000003
"84","R",0.5,60.8359999999993
"85","R",0.5,98.7609999999986
"86","R",0.5,60.6380000000026
"87","R",0.5,65.5460000000021
"88","R",0.5,76.9370000000017
"89","R",0.5,62.1569999999992
"90","R",0.5,92.3509999999987
"91","R",0.5,95.6709999999985
"92","R",0.5,76.6680000000015
"93","R",0.5,116.740000000002
"94","R",0.5,71.0039999999972
"95","R",0.5,75.5999999999985
"96","R",0.5,104.093000000001
"97","R",0.5,72.3240000000005
"98","R",0.5,69.4210000000021
"99","R",0.5,62.905999999999
"100","R",0.5,102.249000000003
"101","R",0.6,41.5750000000007
"102","R",0.6,34.7610000000022
"103","R",0.6,70.2659999999996
"104","R",0.6,35.5060000000012
"105","R",0.6,37.9279999999999
"106","R",0.6,29.4660000000003
"107","R",0.6,33.5329999999994
"108","R",0.6,24.7690000000002
"109","R",0.6,28.1949999999997
"110","R",0.6,29.8240000000005
"111","R",0.6,47.6589999999997
"112","R",0.6,37.4449999999997
"113","R",0.6,37.2330000000002
"114","R",0.6,35.5669999999991
"115","R",0.6,21.7129999999997
"116","R",0.6,30.1200000000026
"117","R",0.6,45.1419999999998
"118","R",0.6,24.4030000000021
"119","R",0.6,48.4540000000015
"120","R",0.6,30.8660000000018
"121","R",0.7,10.8199999999997
"122","R",0.7,8.91800000000148
"123","R",0.7,8.23799999999756
"124","R",0.7,9.10300000000279
"125","R",0.7,9.42900000000009
"126","R",0.7,9.0199999999968
"127","R",0.7,8.29500000000189
"128","R",0.7,8.58499999999913
"129","R",0.7,10.0010000000002
"130","R",0.7,8.17900000000009
"131","R",0.7,10.1599999999999
"132","R",0.7,7.39700000000084
"133","R",0.7,7.65099999999802
"134","R",0.7,8.229000000003
"135","R",0.7,7.97699999999895
"136","R",0.7,9.15300000000207
"137","R",0.7,12.5900000000001
"138","R",0.7,8.45100000000093
"139","R",0.7,12.4439999999995
"140","R",0.7,7.95699999999852
"141","C++v1",0.1,6.66899999999987
"142","C++v1",0.1,6.28099999999995
"143","C++v1",0.1,6.33200000000033
"144","C++v1",0.1,6.09999999999945
"145","C++v1",0.1,6.08500000000004
"146","C++v1",0.1,6.05500000000029
"147","C++v1",0.1,6.21000000000004
"148","C++v1",0.1,6.08200000000033
"149","C++v1",0.1,6.07200000000012
"150","C++v1",0.1,6.07899999999972
"151","C++v1",0.1,6.08500000000004
"152","C++v1",0.1,6.33500000000004
"153","C++v1",0.1,6.20699999999943
"154","C++v1",0.1,6.08899999999994
"155","C++v1",0.1,6.12899999999991
"156","C++v1",0.1,6.04399999999987
"157","C++v1",0.1,6.09699999999975
"158","C++v1",0.1,6.33600000000024
"159","C++v1",0.1,6.08299999999963
"160","C++v1",0.1,6.10599999999977
"161","C++v1",0.2,12.1459999999997
"162","C++v1",0.2,12.2890000000007
"163","C++v1",0.2,11.9720000000007
"164","C++v1",0.2,12.5619999999999
"165","C++v1",0.2,12.509
"166","C++v1",0.2,12.1619999999994
"167","C++v1",0.2,12.2919999999995
"168","C++v1",0.2,12.1970000000001
"169","C++v1",0.2,13.2029999999995
"170","C++v1",0.2,12.6360000000004
"171","C++v1",0.2,12.1949999999997
"172","C++v1",0.2,12.2910000000011
"173","C++v1",0.2,12.8939999999984
"174","C++v1",0.2,12.3109999999997
"175","C++v1",0.2,12
"176","C++v1",0.2,12.1910000000007
"177","C++v1",0.2,12.0479999999989
"178","C++v1",0.2,12.4200000000001
"179","C++v1",0.2,11.9259999999995
"180","C++v1",0.2,12.3299999999999
"181","C++v1",0.3,20.8729999999996
"182","C++v1",0.3,21.6679999999997
"183","C++v1",0.3,21.1799999999985
"184","C++v1",0.3,19.3610000000008
"185","C++v1",0.3,18.9130000000005
"186","C++v1",0.3,19.0249999999996
"187","C++v1",0.3,18.9869999999992
"188","C++v1",0.3,21.6659999999993
"189","C++v1",0.3,19.1889999999985
"190","C++v1",0.3,19.1230000000014
"191","C++v1",0.3,19.2570000000014
"192","C++v1",0.3,20.1419999999998
"193","C++v1",0.3,20.6730000000007
"194","C++v1",0.3,19.098
"195","C++v1",0.3,19.5210000000006
"196","C++v1",0.3,23.9249999999993
"197","C++v1",0.3,19.1700000000001
"198","C++v1",0.3,23.4160000000011
"199","C++v1",0.3,26.3999999999996
"200","C++v1",0.3,22.6869999999999
"201","C++v1",0.4,19.3209999999999
"202","C++v1",0.4,29.5650000000005
"203","C++v1",0.4,19.5
"204","C++v1",0.4,23.7240000000002
"205","C++v1",0.4,35.375
"206","C++v1",0.4,35.8580000000002
"207","C++v1",0.4,21.6119999999992
"208","C++v1",0.4,21.0319999999992
"209","C++v1",0.4,17.7399999999998
"210","C++v1",0.4,68.8009999999995
"211","C++v1",0.4,37.6490000000013
"212","C++v1",0.4,24.9210000000021
"213","C++v1",0.4,22.2530000000006
"214","C++v1",0.4,29.6110000000008
"215","C++v1",0.4,35.6219999999994
"216","C++v1",0.4,29.6000000000022
"217","C++v1",0.4,20.3089999999975
"218","C++v1",0.4,35.5989999999983
"219","C++v1",0.4,37.6959999999999
"220","C++v1",0.4,30.7669999999998
"221","C++v1",0.5,17.7010000000009
"222","C++v1",0.5,17.2229999999981
"223","C++v1",0.5,21.4779999999992
"224","C++v1",0.5,19.7819999999992
"225","C++v1",0.5,30.0960000000014
"226","C++v1",0.5,13.5109999999986
"227","C++v1",0.5,16.614999999998
"228","C++v1",0.5,24.4649999999965
"229","C++v1",0.5,18.9249999999993
"230","C++v1",0.5,27.8400000000001
"231","C++v1",0.5,28.2749999999978
"232","C++v1",0.5,21.6519999999982
"233","C++v1",0.5,29.4269999999997
"234","C++v1",0.5,17.987000000001
"235","C++v1",0.5,19.9369999999981
"236","C++v1",0.5,26.4290000000001
"237","C++v1",0.5,18.4259999999995
"238","C++v1",0.5,17.614999999998
"239","C++v1",0.5,16.3080000000009
"240","C++v1",0.5,25.8899999999994
"241","C++v1",0.6,10.0930000000008
"242","C++v1",0.6,8.5669999999991
"243","C++v1",0.6,17.2230000000018
"244","C++v1",0.6,8.74700000000303
"245","C++v1",0.6,9.33499999999913
"246","C++v1",0.6,7.22799999999916
"247","C++v1",0.6,8.2400000000016
"248","C++v1",0.6,6.09000000000015
"249","C++v1",0.6,6.93399999999747
"250","C++v1",0.6,7.375
"251","C++v1",0.6,11.6419999999998
"252","C++v1",0.6,9.18400000000111
"253","C++v1",0.6,9.17499999999927
"254","C++v1",0.6,8.7390000000014
"255","C++v1",0.6,5.43999999999869
"256","C++v1",0.6,7.41699999999764
"257","C++v1",0.6,11.0530000000035
"258","C++v1",0.6,6.02100000000064
"259","C++v1",0.6,11.8610000000008
"260","C++v1",0.6,7.60299999999916
"261","C++v1",0.7,2.65299999999843
"262","C++v1",0.7,2.19399999999951
"263","C++v1",0.7,2.03700000000026
"264","C++v1",0.7,2.24299999999857
"265","C++v1",0.7,2.32300000000032
"266","C++v1",0.7,2.21999999999753
"267","C++v1",0.7,2.04200000000128
"268","C++v1",0.7,2.1140000000014
"269","C++v1",0.7,2.46099999999933
"270","C++v1",0.7,2.02000000000044
"271","C++v1",0.7,2.5
"272","C++v1",0.7,1.84400000000096
"273","C++v1",0.7,1.88400000000183
"274","C++v1",0.7,2.03399999999965
"275","C++v1",0.7,1.97200000000157
"276","C++v1",0.7,2.27400000000125
"277","C++v1",0.7,3.08000000000175
"278","C++v1",0.7,2.09100000000035
"279","C++v1",0.7,3.07300000000032
"280","C++v1",0.7,1.96800000000076
"281","C++v2",0.1,30.9530000000004
"282","C++v2",0.1,29.3419999999996
"283","C++v2",0.1,28.6470000000008
"284","C++v2",0.1,28.152
"285","C++v2",0.1,27.9880000000003
"286","C++v2",0.1,28.04
"287","C++v2",0.1,27.8590000000004
"288","C++v2",0.1,27.8890000000001
"289","C++v2",0.1,27.8500000000004
"290","C++v2",0.1,28.0559999999996
"291","C++v2",0.1,27.8190000000004
"292","C++v2",0.1,28.143
"293","C++v2",0.1,28.3959999999997
"294","C++v2",0.1,27.6610000000001
"295","C++v2",0.1,27.6139999999996
"296","C++v2",0.1,28.4650000000001
"297","C++v2",0.1,28.924
"298","C++v2",0.1,28.4049999999997
"299","C++v2",0.1,27.8879999999999
"300","C++v2",0.1,28.0029999999997
"301","C++v2",0.2,56.1239999999998
"302","C++v2",0.2,56.2340000000004
"303","C++v2",0.2,56.7529999999997
"304","C++v2",0.2,57.3399999999992
"305","C++v2",0.2,56.915
"306","C++v2",0.2,56.5840000000007
"307","C++v2",0.2,56.4449999999997
"308","C++v2",0.2,56.9619999999995
"309","C++v2",0.2,57.0950000000012
"310","C++v2",0.2,56.6770000000015
"311","C++v2",0.2,56.4829999999984
"312","C++v2",0.2,56.4789999999994
"313","C++v2",0.2,57.8259999999991
"314","C++v2",0.2,56.527
"315","C++v2",0.2,56.7759999999998
"316","C++v2",0.2,57.2480000000014
"317","C++v2",0.2,56.4619999999995
"318","C++v2",0.2,56.3770000000004
"319","C++v2",0.2,56.5799999999999
"320","C++v2",0.2,55.643
"321","C++v2",0.3,76.5689999999995
"322","C++v2",0.3,74.7109999999993
"323","C++v2",0.3,78.1980000000003
"324","C++v2",0.3,82.7170000000006
"325","C++v2",0.3,82.6680000000015
"326","C++v2",0.3,83.4169999999995
"327","C++v2",0.3,83.3349999999991
"328","C++v2",0.3,76.4589999999989
"329","C++v2",0.3,83.4239999999991
"330","C++v2",0.3,83.7759999999998
"331","C++v2",0.3,84.0069999999996
"332","C++v2",0.3,86.509
"333","C++v2",0.3,73.4439999999995
"334","C++v2",0.3,84.1360000000004
"335","C++v2",0.3,84.1270000000004
"336","C++v2",0.3,84.7810000000009
"337","C++v2",0.3,84.5529999999999
"338","C++v2",0.3,86.9459999999999
"339","C++v2",0.3,89.2159999999985
"340","C++v2",0.3,87.3180000000011
"341","C++v2",0.4,43.3610000000008
"342","C++v2",0.4,67.2479999999996
"343","C++v2",0.4,44.9380000000001
"344","C++v2",0.4,53.621000000001
"345","C++v2",0.4,85.0259999999998
"346","C++v2",0.4,82.9789999999994
"347","C++v2",0.4,49.1859999999997
"348","C++v2",0.4,55.9790000000012
"349","C++v2",0.4,42.4539999999997
"350","C++v2",0.4,139.483
"351","C++v2",0.4,81.0299999999988
"352","C++v2",0.4,53.775999999998
"353","C++v2",0.4,51.3389999999999
"354","C++v2",0.4,47.5150000000031
"355","C++v2",0.4,72.7150000000001
"356","C++v2",0.4,71.1949999999997
"357","C++v2",0.4,53.1879999999983
"358","C++v2",0.4,71.9320000000007
"359","C++v2",0.4,74.7160000000003
"360","C++v2",0.4,65.9799999999996
"361","C++v2",0.5,34.4110000000001
"362","C++v2",0.5,34.2700000000004
"363","C++v2",0.5,45.3899999999994
"364","C++v2",0.5,38.1939999999995
"365","C++v2",0.5,73
"366","C++v2",0.5,33.6219999999994
"367","C++v2",0.5,42.275999999998
"368","C++v2",0.5,51.0709999999999
"369","C++v2",0.5,39.5360000000001
"370","C++v2",0.5,58.5430000000015
"371","C++v2",0.5,61.0810000000019
"372","C++v2",0.5,47.7059999999983
"373","C++v2",0.5,74.0780000000013
"374","C++v2",0.5,45.9330000000009
"375","C++v2",0.5,49.3470000000016
"376","C++v2",0.5,66.1759999999995
"377","C++v2",0.5,46.4830000000002
"378","C++v2",0.5,44.5139999999992
"379","C++v2",0.5,40.2760000000017
"380","C++v2",0.5,65.5590000000011
"381","C++v2",0.6,26.7260000000024
"382","C++v2",0.6,22.6090000000004
"383","C++v2",0.6,45.5830000000024
"384","C++v2",0.6,23.0560000000005
"385","C++v2",0.6,24.6000000000022
"386","C++v2",0.6,19.1650000000009
"387","C++v2",0.6,21.7659999999996
"388","C++v2",0.6,16.1389999999992
"389","C++v2",0.6,18.3730000000032
"390","C++v2",0.6,19.3919999999998
"391","C++v2",0.6,31.0040000000008
"392","C++v2",0.6,24.3990000000013
"393","C++v2",0.6,24.1810000000005
"394","C++v2",0.6,23.1330000000016
"395","C++v2",0.6,14.1469999999972
"396","C++v2",0.6,19.5939999999973
"397","C++v2",0.6,29.2890000000007
"398","C++v2",0.6,15.9259999999995
"399","C++v2",0.6,31.4759999999987
"400","C++v2",0.6,20.0670000000027
"401","C++v2",0.7,6.98499999999694
"402","C++v2",0.7,5.74300000000221
"403","C++v2",0.7,5.35799999999654
"404","C++v2",0.7,5.86200000000099
"405","C++v2",0.7,6.08000000000175
"406","C++v2",0.7,5.83800000000338
"407","C++v2",0.7,5.34000000000015
"408","C++v2",0.7,5.52500000000146
"409","C++v2",0.7,6.47799999999916
"410","C++v2",0.7,5.28399999999965
"411","C++v2",0.7,6.57400000000052
"412","C++v2",0.7,4.77500000000146
"413","C++v2",0.7,4.92000000000189
"414","C++v2",0.7,5.34200000000055
"415","C++v2",0.7,5.15499999999884
"416","C++v2",0.7,5.89799999999741
"417","C++v2",0.7,8.10699999999997
"418","C++v2",0.7,5.49200000000201
"419","C++v2",0.7,8.03199999999924
"420","C++v2",0.7,5.14500000000044
